city,city_ascii,lat,lng,population,isolation_value,zoom_level
Spaichingen,Spaichingen,48.0758,8.7378,13531,7.555812247818198,9.5
Koubel-Koundia,Koubel-Koundia,14.9861,-3.0339,13529,9.143257831887066,9.5
Shangping,Shangping,25.0897,113.0395,13529,29.97598879435023,7.5
‘Alem T’ēna,`Alem T'ena,8.3,38.95,13529,22.212651143524734,8.5
Rheinfelden,Rheinfelden,47.55,7.8,13528,1.3825192867869618,21.0
Corabia,Corabia,43.7736,24.5033,13527,29.61285146200199,7.5
South Charleston,South Charleston,38.3426,-81.7155,13527,7.293041068264012,9.5
Bridgetown,Bridgetown,39.1552,-84.6359,13526,6.677548390663663,9.5
Dārat ‘Izzah,Darat `Izzah,36.2828,36.8519,13525,16.400542256976678,8.5
San Jorge,San Jorge,14.9333,-89.6,13525,6.592520237590745,10.0
Llanes,Llanes,43.4214,-4.7564,13524,55.07216491690058,6.5
Antigua,Antigua,28.4186,-14.0111,13523,11.035611124319516,9.0
Pfarrkirchen,Pfarrkirchen,48.4167,12.9167,13522,11.345709798484975,8.5
Eatontown,Eatontown,40.2913,-74.0558,13522,4.02458755003904,21.0
Tovuz,Tovuz,40.9922,45.6289,13520,20.34202752960457,8.0
Bad Salzdetfurth,Bad Salzdetfurth,52.0653,10.0092,13520,10.24932642567808,8.5
Borgaon,Borgaon,16.42,74.58,13519,0.0,21.0
Conway,Conway,28.4968,-81.3316,13519,2.2316062072502247,21.0
Vaires-sur-Marne,Vaires-sur-Marne,48.8667,2.65,13518,1.835652055313925,21.0
General Belgrano,General Belgrano,-35.7667,-58.5,13516,49.21776589883404,7.0
Novi Iskar,Novi Iskar,42.8,23.35,13514,11.238787501743426,9.0
Calolziocorte,Calolziocorte,45.8,9.4333,13514,6.129340905800946,9.5
Kafr Nabūdah,Kafr Nabudah,35.4317,36.4928,13513,11.796505635529527,9.0
Tauberbischofsheim,Tauberbischofsheim,49.6225,9.6628,13513,6.685504467506824,9.5
Çayıralan,Cayiralan,39.305,35.6444,13512,31.11438941300695,7.5
Adh Dhakhīrah,Adh Dhakhirah,25.7347,51.5475,13511,6.230540564047521,10.0
Nynäshamn,Nynashamn,58.9,17.95,13510,25.005224903782192,7.0
Menaa,Menaa,35.1667,6.0,13510,25.738829453113656,8.0
São Ludgero,Sao Ludgero,-28.3258,-49.1767,13509,5.748630364899563,10.0
Lourdes,Lourdes,43.0942,-0.0469,13509,17.830257885071195,8.0
Lewisville,Lewisville,36.103,-80.4166,13509,8.367771057504942,9.5
Nova Varoš,Nova Varos,43.4604,19.8154,13507,17.02320194165455,8.0
Ban Bung Kha,Ban Bung Kha,16.1675,104.6408,13507,35.31353757305262,7.5
Strabane,Strabane,54.83,-7.47,13507,20.94790423447393,7.5
Kodriva,Kodriva,22.5342,75.7725,13507,2.1759217263788115,21.0
Głowno,Glowno,51.9642,19.7117,13506,21.396946290588065,7.5
Hlučín,Hlucin,49.8967,18.1931,13506,9.844548569461269,9.0
Avidha,Avidha,21.6651,73.0366,13506,6.891355362265575,10.0
Mqam at Tolba,Mqam at Tolba,34.0173,-6.25,13503,14.773974556608335,8.5
Ban Mae Kaluang,Ban Mae Kaluang,19.0778,99.927,13502,2.3039699899380963,21.0
Corozal,Corozal,18.4,-88.4,13502,15.24737767758597,9.0
Wiesmoor,Wiesmoor,53.4,7.7333,13502,10.118396836935784,8.5
Calderara di Reno,Calderara di Reno,44.5667,11.2667,13502,7.921915231894434,9.5
Kudrovo,Kudrovo,59.9,30.5167,13501,12.325043712556155,8.0
Perungala,Perungala,9.1764,76.5278,13501,2.062198410419333,21.0
Mŭynoq,Muynoq,43.7667,59.0333,13500,77.50206290784669,6.0
Siriāri,Siriari,25.6733,73.8084,13500,30.732500053551952,7.5
Karuvellūr,Karuvellur,12.1733,75.2097,13498,4.679342334331993,21.0
Jefferson,Jefferson,34.1373,-83.6021,13496,19.588056615231743,8.0
Hard,Hard,47.4667,9.6667,13495,4.147753589566664,10.0
Andasibe,Andasibe,-18.9333,48.4167,13493,17.910373699106515,8.5
Wolfhagen,Wolfhagen,51.3167,9.1667,13493,18.639932845699686,8.0
Shawangunk,Shawangunk,41.6335,-74.2654,13493,11.474871311675493,9.0
Ganxi,Ganxi,27.1274,109.1755,13492,32.024528037749526,7.5
Chimá,Chima,9.15,-75.6333,13492,9.865504589052229,9.5
Kenadsa,Kenadsa,31.5333,-2.4167,13492,21.09446195455814,8.0
Sikat,Sikat,25.5186,87.4423,13491,6.771665610657744,10.0
Courcouronnes,Courcouronnes,48.6239,2.4294,13490,0.0184318438951977,21.0
Nemocón,Nemocon,5.05,-73.8833,13488,6.6790056360389904,10.0
Cajabamba,Cajabamba,-7.6237,-78.046,13486,20.9401471281998,8.5
Hantsavichy,Hantsavichy,52.75,26.4333,13486,50.9494080127818,6.5
Gárdony,Gardony,47.1973,18.6091,13486,15.127405139574122,8.5
Chandla,Chandla,25.0715,80.1929,13485,20.332819476106827,8.5
Khānāpur,Khanapur,19.0333,78.6667,13485,3.1450180977457936,21.0
Bayt Jālā,Bayt Jala,31.715,35.1872,13484,2.165180209693174,21.0
Baras,Baras,13.67,124.37,13484,8.138500843349341,9.5
Stezzano,Stezzano,45.6333,9.65,13484,4.307851543713279,10.0
Genas,Genas,45.7314,5.0022,13483,3.926689192472868,21.0
El Hachimia,El Hachimia,36.2333,3.8333,13482,15.989207555242643,8.5
Marudūr,Marudur,10.916,78.4509,13482,3.655135267616924,21.0
Squinzano,Squinzano,40.4333,18.05,13482,3.9635230335763736,21.0
Kriva Palanka,Kriva Palanka,42.2017,22.3317,13481,30.33204505355973,7.5
Gines,Gines,37.3875,-6.0781,13481,2.5227004325466256,21.0
Gudikallu,Gudikallu,15.7441,77.476,13481,1.4326876019744754,21.0
Vāghodia,Vaghodia,22.3,73.38,13480,18.438550033974906,8.5
Chalma,Chalma,21.2167,-98.4,13479,9.43394477583869,9.5
Schermbeck,Schermbeck,51.695,6.8756,13479,7.243377794723595,9.0
Sukhāsan,Sukhasan,25.9644,86.7732,13477,5.282831821033637,10.0
Severn,Severn,44.75,-79.5167,13477,18.458621110952983,8.0
Afzala,Afzala,25.9319,86.2293,13475,2.6349560088687705,21.0
Fereydūnshahr,Fereydunshahr,32.9419,50.1203,13475,35.942218354748206,7.5
Ilamatlán,Ilamatlan,20.7833,-98.45,13474,12.27234952763367,9.0
Strand,Strand,59.0633,6.0278,13474,19.221683396989285,7.5
Al Ḩā’ir,Al Ha'ir,25.79,45.38,13473,33.41279888507494,7.5
Caapiranga,Caapiranga,-3.3275,-61.2089,13473,65.37981555301069,6.5
Plouzané,Plouzane,48.3831,-4.6189,13473,9.549471342438686,9.0
Bonita,Bonita,32.6651,-117.0296,13473,4.3534037636362894,21.0
Itaeté,Itaete,-12.9833,-40.9667,13472,52.88944375644192,7.0
Madakkathara,Madakkathara,10.55,76.2583,13472,5.406984933556261,21.0
Fontenay-le-Comte,Fontenay-le-Comte,46.466,-0.8061,13471,30.74174568136994,7.5
King City,King City,36.2164,-121.133,13471,15.510593512514962,8.5
Avocado Heights,Avocado Heights,34.0391,-117.997,13470,2.988379879018211,21.0
Little Hulton,Little Hulton,53.53,-2.418,13469,1.421538082398352,21.0
Jamira,Jamira,25.5535,84.7063,13469,4.620586399095484,21.0
Udayagiri,Udayagiri,20.1242,84.3687,13469,36.37414417792179,7.5
Elanad,Elanad,10.6167,76.3833,13469,7.151238895114216,10.0
Kesariyā,Kesariya,26.3342,84.8548,13469,3.407361457744668,21.0
Yedapalli,Yedapalli,18.6789,77.9505,13469,5.410989852872703,21.0
Pālakkuzhi,Palakkuzhi,9.8833,76.6139,13469,4.523965336661419,21.0
Stroud,Stroud,51.744,-2.215,13468,10.055547373277108,8.5
Bad Laasphe,Bad Laasphe,50.9303,8.4167,13467,8.326609817205231,9.0
Chembrasshēri,Chembrassheri,11.1243,76.2582,13466,3.847250708229125,21.0
Sterling,Sterling,40.6205,-103.1925,13466,133.799899487161,5.5
São João do Araguaia,Sao Joao do Araguaia,-5.3833,-48.7667,13465,38.92420233028513,7.5
Dundigal,Dundigal,17.5781,78.4288,13465,7.606520330844166,10.0
Panjgirāin Kalān,Panjgirain Kalan,30.6096,74.9143,13464,3.228878062738063,21.0
General Viamonte,General Viamonte,-35.0,-61.0333,13462,46.95521953556116,7.0
Lake Forest Park,Lake Forest Park,47.7574,-122.2864,13462,2.876630916190269,21.0
Fruita,Fruita,39.1548,-108.7305,13462,15.933579319658833,8.5
Los Alamos,Los Alamos,35.8927,-106.2862,13460,37.57945347497486,7.0
Nagnur,Nagnur,16.14,74.81,13459,3.873932106726121,21.0
Nallajerla,Nallajerla,16.95,81.4,13457,5.560008172549425,10.0
Ascensión,Ascension,31.0928,-107.9964,13456,75.56375848967485,6.5
Manatí,Manati,10.445,-74.9597,13456,11.36504430297674,9.0
Gullapuram,Gullapuram,10.0657,77.6446,13456,4.807444375367187,21.0
Moncks Corner,Moncks Corner,33.173,-80.0107,13456,20.05432582698713,8.0
San Juan de Limay,San Juan de Limay,13.1667,-86.6167,13455,13.471168344805587,9.0
Fontenay-le-Fleury,Fontenay-le-Fleury,48.8144,2.0494,13455,1.822931231342915,21.0
Villanchirai,Villanchirai,9.7198,76.6517,13455,5.584675711614995,21.0
Irondale,Irondale,33.5439,-86.6606,13455,9.699184057928823,9.0
Callaway,Callaway,30.1349,-85.5568,13455,8.311828160955752,9.5
Barro Alto,Barro Alto,-11.7608,-41.9147,13453,16.62239503039164,8.5
Valdemorillo,Valdemorillo,40.5017,-4.0667,13453,8.700277416196712,9.5
Mamborê,Mambore,-24.3,-52.5333,13452,32.125520880757335,7.5
Beesel,Beesel,51.2833,6.0333,13450,9.89492223564718,9.0
Dok Kham Tai,Dok Kham Tai,19.162,99.9926,13450,9.355152586681848,9.5
Hévié,Hevie,6.4167,2.25,13450,5.228145837304005,21.0
Bou Sfer,Bou Sfer,35.7108,-0.8106,13450,6.469033639233203,10.0
Bhakua,Bhakua,26.5167,86.1974,13449,2.968930229649385,21.0
Kulharia,Kulharia,25.3382,86.7612,13449,1.947053129909651,21.0
Taneichi,Taneichi,40.4167,141.7167,13449,0.9273889279258938,21.0
Sébékoro,Sebekoro,13.0,-8.0833,13445,19.68900464927159,8.5
Plougastel-Daoulas,Plougastel-Daoulas,48.3733,-4.3694,13445,7.1247066844389,9.5
Clinton,Clinton,40.6315,-74.8553,13445,8.419603797180226,9.5
São Pedro da Água Branca,Sao Pedro da Agua Branca,-5.085,-48.4289,13444,49.99351429284383,7.0
São Simão,Sao Simao,-21.4789,-47.5508,13442,19.43410133803517,8.5
Kadattūr,Kadattur,12.0861,78.2926,13442,12.51976111100122,9.0
Fort Lewis,Fort Lewis,47.0955,-122.5674,13440,8.003115207069246,9.0
Harwich,Harwich,41.6957,-70.0684,13440,8.058346693410366,9.5
San Juan de Betulia,San Juan de Betulia,9.2756,-75.2456,13437,6.434097403937176,10.0
Dakit,Dakit,10.06,125.1606,13436,11.752933916995838,9.0
Orkney,Orkney,-26.9789,26.6692,13435,12.47854982468884,9.0
Péfka,Pefka,40.65,22.9833,13435,2.809322956883687,21.0
Zábřeh,Zabreh,49.8825,16.8722,13434,11.592642661258708,8.5
Englewood,Englewood,39.8643,-84.307,13433,8.013854059668086,9.5
Uibaí,Uibai,-11.3369,-42.1328,13432,16.551408368903413,8.5
Ouargaye,Ouargaye,11.5,0.05,13431,47.06798501616041,7.0
Tergnier,Tergnier,49.6564,3.2883,13431,21.372130323829136,7.5
Mallet,Mallet,-25.8778,-50.8208,13428,16.316362672985715,8.5
Tucapel,Tucapel,-37.2833,-71.95,13427,40.80687780008324,7.0
San Jacinto del Cauca,San Jacinto del Cauca,8.25,-74.7167,13426,18.218990802644512,8.5
Chinna Mushidivāda,Chinna Mushidivada,17.8057,83.2033,13425,2.460168772693312,21.0
Monteroni di Lecce,Monteroni di Lecce,40.3333,18.1,13425,5.737256790386268,10.0
Franklin Park,Franklin Park,40.4439,-74.5431,13425,3.628518455229272,21.0
Golyshmanovo,Golyshmanovo,56.3819,68.3715,13424,75.69529581364276,5.5
Jucuarán,Jucuaran,13.2544,-88.2489,13424,12.653603756541784,9.0
Ādīs ‘Alem,Adis `Alem,9.0333,38.4,13423,11.137241221144688,9.5
Avenal,Avenal,36.0311,-120.1162,13423,22.39228358602976,8.0
Versoix,Versoix,46.2833,6.1667,13422,9.200397361128866,9.0
Anzin,Anzin,50.3722,3.505,13422,2.035444220373159,21.0
Germasógeia,Germasogeia,34.7181,33.0856,13421,3.395068904377767,21.0
Veglie,Veglie,40.3333,17.9667,13421,10.23457163510419,9.0
Neustadt,Neustadt,49.5967,10.6089,13419,17.92300559080636,8.0
Dahāria,Daharia,26.1807,87.0043,13419,4.762693988067871,21.0
Ghordaur,Ghordaur,25.7089,86.612,13417,2.314169294494348,21.0
Náfpaktos,Nafpaktos,38.3939,21.8306,13415,18.112968472176764,8.0
Sultanpur Mor,Sultanpur Mor,32.1883,73.0286,13413,0.0,21.0
Chaddesden,Chaddesden,52.9301,-1.4383,13413,2.728045587431801,21.0
Kotgīr,Kotgir,18.5722,77.8243,13413,8.755226353320468,9.5
Hopewell,Hopewell,40.5906,-80.2731,13413,10.722368563444835,9.0
Dinklage,Dinklage,52.6667,8.1333,13410,7.10083386038411,9.0
San Rafael,San Rafael,14.7269,-88.4194,13410,23.26060935270561,8.0
Talegaon Dhamdhere,Talegaon Dhamdhere,18.6678,74.1536,13410,3.3009082858271026,21.0
Srebrenica,Srebrenica,44.1042,19.2972,13409,9.25890714201967,9.0
Basāon,Basaon,26.2082,84.6174,13409,5.6752183327006085,10.0
Sault Ste. Marie,Sault Ste. Marie,46.4817,-84.3723,13409,5.98610413750427,9.5
Azle,Azle,32.8955,-97.5379,13409,16.4456861567244,8.5
Tuchola,Tuchola,53.6,17.85,13408,22.684349971090143,7.5
Sítio do Mato,Sitio do Mato,-13.085,-43.465,13408,19.581762254894496,8.5
Sunjiayan,Sunjiayan,27.8776,108.3073,13408,20.21545739610773,8.5
Vellarivalli,Vellarivalli,11.6003,77.7927,13408,4.881193004753918,21.0
Benaulim,Benaulim,15.27,73.9346,13408,2.5523949347120616,21.0
Melenki,Melenki,55.3333,41.65,13407,32.73905571323115,7.0
Richterswil,Richterswil,47.2167,8.7,13407,3.119385875249427,21.0
Parihārpur,Pariharpur,26.4026,86.1256,13407,2.3512348767977977,21.0
Zawodzie,Zawodzie,50.2585,19.0449,13406,0.9941879045880564,21.0
Dyykan-Kyshtak,Dyykan-Kyshtak,40.51,72.78,13406,2.793518239518305,21.0
Alleroy,Alleroy,43.087,46.302,13405,16.85031410668305,8.0
Akhty,Akhty,41.4647,47.74,13405,56.19286428327208,6.5
Seyitgazi,Seyitgazi,39.4456,30.6939,13405,30.466716558003647,7.5
Santa Bárbara,Santa Barbara,-37.6706,-72.0214,13405,19.33642939524234,8.0
Chahbounia,Chahbounia,35.55,2.6,13405,27.90565690562726,7.5
San Juan,San Juan,14.4,-88.4167,13405,27.498350753326275,8.0
Vieste,Vieste,41.8833,16.1667,13405,34.68117207400757,7.0
Villa Unión,Villa Union,23.1883,-106.2158,13404,20.77369475710538,8.5
Ruza,Ruza,55.7,36.2,13403,22.913992209480156,7.5
Gaundrā,Gaundra,26.3683,85.0036,13403,6.823657328027286,10.0
Inawashiro,Inawashiro,37.5744,140.1215,13403,19.08050671364907,8.0
Ban Don Thong,Ban Don Thong,16.904,100.3563,13401,7.201826493296027,10.0
Heswall,Heswall,53.328,-3.099,13401,4.643820574727507,10.0
Kalārdasht,Kalardasht,36.5056,51.1589,13401,33.757358447950104,7.5
Mosgiel,Mosgiel,-45.875,170.3486,13400,12.00003586604291,8.5
Kaabong,Kaabong,3.52,34.12,13400,57.149217197547166,7.0
Kaiwen,Kaiwen,27.1548,99.8371,13400,31.70548711271844,7.5
Dalkeith,Dalkeith,55.8958,-3.0583,13400,3.6483759186201503,10.0
San Juan La Laguna,San Juan La Laguna,14.7,-91.2833,13400,7.628523048622044,10.0
Amarāvati,Amaravati,16.573,80.358,13400,12.954335069029437,9.0
Kilgore,Kilgore,32.398,-94.8602,13400,16.323868159050953,8.5
Arklow,Arklow,52.7941,-6.1649,13399,39.401393231509296,6.5
Uppidamangalam,Uppidamangalam,10.9034,78.1575,13399,5.339381390458521,21.0
Panapākkam,Panapakkam,12.921,79.5663,13399,17.989868764377572,8.5
Velānganni,Velanganni,10.6814,79.8508,13399,9.562288551696945,9.5
Testour,Testour,36.55,9.45,13397,17.257564564836677,8.5
Lacombe,Lacombe,52.4683,-113.7369,13396,22.82415628278124,7.5
Balsa Nova,Balsa Nova,-25.6,-49.6167,13395,11.75248172888218,9.0
Connersville,Connersville,39.6582,-85.141,13395,28.83256915497954,7.5
Goudomp,Goudomp,12.5778,-15.8722,13394,42.817622523291085,7.5
Kokri,Kokri,13.9606,-5.5153,13393,11.003080891076907,9.5
Drøbak,Drobak,59.6667,10.6333,13393,3.787441976765749,10.0
Amblecote,Amblecote,52.46,-2.16,13393,0.8656805673097725,21.0
Arruda dos Vinhos,Arruda dos Vinhos,38.9833,-9.0667,13391,8.10557993547015,9.5
Vikravāndi,Vikravandi,12.0369,79.546,13391,11.046709988690072,9.5
Joppatowne,Joppatowne,39.4181,-76.3516,13391,4.742808545530169,10.0
Targuist,Targuist,34.95,-4.3,13390,21.08945333190665,8.0
Kissane Ltouqi,Kissane Ltouqi,34.6,-5.0833,13390,4.662346182087068,21.0
Abhwar,Abhwar,26.174,86.6324,13390,5.039473134372993,21.0
Alsager,Alsager,53.096,-2.305,13389,3.937511775388309,10.0
Gien,Gien,47.6897,2.63,13387,35.11586469195577,7.0
Telmar,Telmar,25.4237,85.4358,13387,8.228654203798401,9.5
Butler,Butler,40.8616,-79.8962,13387,19.54215902634437,8.0
Pottsville,Pottsville,40.6798,-76.2091,13386,36.08999803312498,7.0
Lislique,Lislique,13.8,-87.8833,13385,7.630320582905052,10.0
Besārh,Besarh,25.9537,87.0491,13384,3.615032536726129,21.0
Palmetto,Palmetto,27.5251,-82.5749,13384,3.892627496445116,21.0
Bouzina,Bouzina,35.2833,6.1167,13383,16.747188535686607,8.5
Sanankoro Djitoumou,Sanankoro Djitoumou,12.055,-7.7061,13382,23.118191413075674,8.0
Aconibe,Aconibe,1.3,10.9333,13382,45.12677162834639,7.5
Fåberg,Faberg,61.1684,10.4048,13381,6.639566647894451,9.0
San Jacinto,San Jacinto,14.6667,-89.5,13381,6.536574679350298,10.0
Atlantic Beach,Atlantic Beach,30.3375,-81.4127,13381,6.640689120518382,10.0
Urziceni,Urziceni,44.7181,26.6453,13380,43.82361495373262,7.0
Amondara,Amondara,39.5178,67.8131,13380,9.117475559400654,9.0
Canton,Canton,40.5632,-90.0409,13380,35.126646609076616,7.0
Chīmalapādu,Chimalapadu,16.8902,80.6505,13379,12.026882957887803,9.0
Gołdap,Goldap,54.3161,22.3094,13378,30.54155575395841,7.0
Luís Antônio,Luis Antonio,-21.555,-47.7044,13378,18.002041071213547,8.5
Sülüktü,Suluktu,39.94,69.56,13378,11.655634228376432,9.0
Várzea Nova,Varzea Nova,-11.2589,-40.9419,13377,39.96811215327279,7.5
San José de Maipo,San Jose de Maipo,-33.64,-70.3531,13376,18.243698235353055,8.5
Ribeira Brava,Ribeira Brava,32.6833,-17.05,13375,6.859652553487899,9.5
Paruchūru,Paruchuru,15.967,80.275,13375,8.946397052855811,9.5
Sainte-Sophie,Sainte-Sophie,45.82,-73.9,13375,8.760445391450721,9.0
Wake,Wake,34.8028,134.1575,13373,7.0074848274443,9.5
Urbana,Urbana,39.3274,-77.3423,13373,8.969364294860988,9.0
Boechout,Boechout,51.15,4.4833,13372,2.188254294277168,21.0
Lincoln,Lincoln,40.1508,-89.372,13371,48.60173312287097,7.0
Margraten,Margraten,50.8167,5.8167,13370,8.761801610838825,9.0
Kawatana,Kawatana,33.0667,129.8667,13370,8.038416644588567,9.5
Feldbach,Feldbach,46.95,15.8833,13369,36.294255571820685,7.0
Saint Budeaux,Saint Budeaux,50.4033,-4.1856,13369,1.9425874281391668,21.0
Corsham,Corsham,51.434,-2.185,13369,5.531143615400783,9.5
Oxford,Oxford,42.1286,-71.8665,13369,7.825557367263043,9.5
Grez-Doiceau,Grez-Doiceau,50.7333,4.7,13368,7.277117549984907,9.0
Bāgli,Bagli,22.6412,76.3488,13368,15.072087162959912,8.5
Zollikon,Zollikon,47.3333,8.5833,13367,1.845838331877085,21.0
Calle Larga,Calle Larga,-32.8831,-70.6486,13366,6.288268793816421,10.0
Marietta,Marietta,39.4241,-81.4465,13366,19.77708641066191,8.0
Barka Parbatta,Barka Parbatta,25.3396,87.0576,13365,6.359761017435058,10.0
Hatoyama,Hatoyama,35.9814,139.3341,13365,4.726305120704185,10.0
El Almendro,El Almendro,11.6833,-84.7,13363,27.222830792034188,8.0
Arzachena,Arzachena,41.0833,9.3833,13362,20.954498995178216,8.0
River Ridge,River Ridge,29.9593,-90.2202,13362,5.895194117548435,10.0
Yengema,Yengema,8.6167,-11.1667,13358,0.0,21.0
Washington,Washington,40.1741,-80.2465,13358,10.229250523007844,9.0
Jupiter Farms,Jupiter Farms,26.9222,-80.2189,13358,9.81072968443386,9.5
Zehak,Zehak,30.8933,61.6789,13357,18.79927369429727,8.5
Hösbach,Hosbach,50.0,9.2,13354,5.146957198134922,10.0
Słupca,Slupca,52.3,17.8667,13353,19.616241949393235,8.0
Mangalapur,Mangalapur,13.6245,79.5803,13353,7.106237369708752,10.0
Amity,Amity,40.2905,-75.7477,13353,7.7672154578640145,9.5
Qigexingcun,Qigexingcun,42.02,86.3031,13352,22.31762032212215,8.0
Lake Station,Lake Station,41.5729,-87.2599,13352,6.638151383204743,9.5
Makwassie,Makwassie,-27.3167,25.9833,13351,62.99469237066396,6.5
Egg Buckland,Egg Buckland,50.4006,-4.1136,13351,3.8280528741788937,10.0
Mucur,Mucur,39.0636,34.3783,13350,20.86511305486009,8.0
Tiorpāra,Tiorpara,22.238,88.5614,13350,8.03099656730931,9.5
Port-Alfred,Port-Alfred,48.3333,-70.8833,13350,16.41647736229158,8.0
Bijai,Bijai,25.4711,87.0874,13349,5.290547311584335,10.0
Sabana Iglesia,Sabana Iglesia,19.33,-70.75,13348,9.386029520751778,9.5
Kotor,Kotor,42.43,18.77,13347,16.865645324077203,8.5
Cadereyta,Cadereyta,20.7,-99.8167,13347,7.85568117672514,9.5
Zbarazh,Zbarazh,49.6667,25.7778,13346,16.962317303329936,8.0
Peabiru,Peabiru,-23.9,-52.3333,13346,16.894370114347588,8.5
Nattappettai,Nattappettai,12.8187,79.7493,13346,5.91998165860676,10.0
Sigli,Sigli,15.0631,75.4667,13346,7.447382375926626,10.0
Shetpe,Shetpe,44.1667,52.1167,13346,82.17215198647287,6.0
El Carmen,El Carmen,13.7167,-88.9,13345,2.5809486356677467,21.0
Vemulapūdi,Vemulapudi,17.6087,82.6138,13345,4.777475946340504,21.0
Carnot-Moon,Carnot-Moon,40.5187,-80.2178,13345,1.4704471629279303,21.0
Payyanadam,Payyanadam,11.0108,76.4457,13344,4.331828579168522,21.0
Człuchów,Czluchow,53.65,17.3667,13343,13.292210578409804,8.5
Andrews,Andrews,32.3207,-102.552,13342,52.728592243607,7.0
Buli,Buli,14.443,121.051,13341,1.3045981780071034,21.0
Bedburg,Bedburg,51.7667,6.1833,13341,3.947959008764612,10.0
Barlinek,Barlinek,53.0,15.2,13339,22.847858326958548,7.5
Oboyan,Oboyan,51.2,36.2833,13339,48.40320174845628,6.5
Karapürçek,Karapurcek,40.6425,30.5386,13339,8.60589332097074,9.5
Pazhanji,Pazhanji,10.6885,76.0505,13339,3.655726394604805,21.0
Henderson,Henderson,32.1576,-94.796,13338,27.40420086104487,8.0
Charlton,Charlton,42.1351,-71.968,13338,8.401102932235961,9.5
Mangalāpuram,Mangalapuram,11.5667,78.3788,13337,7.9460858770311,9.5
Rezzato,Rezzato,45.5333,10.2333,13337,1.595000626111662,21.0
Serrolândia,Serrolandia,-11.4333,-40.3,13335,26.237691724609636,8.0
Yantzaza,Yantzaza,-3.85,-78.75,13335,33.46394666733634,7.5
Marungūr,Marungur,8.1721,77.5037,13335,2.490928953833458,21.0
Weilburg,Weilburg,50.4833,8.25,13334,17.09381171500897,8.0
Rājpur,Rajpur,25.0768,84.2055,13334,8.769392438354235,9.5
Alzano Lombardo,Alzano Lombardo,45.7317,9.7286,13334,5.460591624976382,10.0
Mountain Park,Mountain Park,33.8458,-84.1314,13334,4.903244158658774,10.0
Kumlu,Kumlu,36.3728,36.4528,13333,15.528642876818116,8.5
Ubstadt-Weiher,Ubstadt-Weiher,49.1656,8.625,13332,4.025637532786926,10.0
Chandi,Chandi,22.3503,88.2828,13332,10.018312615798056,9.5
La Grange Park,La Grange Park,41.8308,-87.8723,13332,2.2102468554910764,21.0
Sant’Angelo Lodigiano,Sant'Angelo Lodigiano,45.2333,9.4,13331,12.133803619806686,8.5
Sweden,Sweden,43.1791,-77.9406,13330,9.752087452417268,9.0
Hillcrest,Hillcrest,-29.78,30.7628,13329,6.813768083042024,10.0
Puerto Morazán,Puerto Morazan,12.85,-87.1833,13328,20.461408727195263,8.5
Itapuí,Itapui,-22.2333,-48.7192,13328,14.362755238168123,9.0
Val-des-Monts,Val-des-Monts,45.65,-75.6667,13328,18.581751464014022,8.0
Tórshavn,Torshavn,62.0,-6.7833,13326,521.05682142402,2.5
Amarpura,Amarpura,26.3667,73.9833,13326,31.89203242492671,7.5
Santa Maria a Monte,Santa Maria a Monte,43.7,10.6833,13326,5.362038854846282,10.0
Ashton,Ashton,-33.8347,20.0547,13325,8.091930010075604,9.5
